year,month,day,DOY,ndsi_median,ndsi_mad,snow_fraction,tp,skt,sd,winter_start,winter,winter_day
2024,2,24,55,0.32438654,0.030522317,0.0,0.0038146973,1.8764343,16.560173,2023,2023-2024,2001-02-24
2024,2,25,56,0.3674515,0.024126187,0.007152145643693108,0.011444092,-0.37329102,16.442966,2023,2023-2024,2001-02-25
2024,2,25,56,0.3674515,0.024126187,0.007152145643693108,0.011444092,-0.27368164,16.208744,2023,2023-2024,2001-02-25
2024,2,25,56,0.3674515,0.024126187,0.007152145643693108,0.011920929,-0.37329102,16.442966,2023,2023-2024,2001-02-25
2024,2,25,56,0.3674515,0.024126187,0.007152145643693108,0.011920929,-0.27368164,16.208744,2023,2023-2024,2001-02-25
2024,2,27,58,0.35344416,0.025195286,0.0,0.0,-2.07135,16.688824,2023,2023-2024,2001-02-27
2024,2,27,58,0.35344416,0.025195286,0.0,0.0,-1.9072876,16.410446,2023,2023-2024,2001-02-27
2024,2,27,58,0.35344416,0.025195286,0.0,0.0,-2.07135,16.688824,2023,2023-2024,2001-02-27
2024,2,27,58,0.35344416,0.025195286,0.0,0.0,-1.9072876,16.410446,2023,2023-2024,2001-02-27
2024,2,29,60,0.3425116,0.015225247,0.0,0.0009536743,0.37234497,17.53788,2023,2023-2024,2001-02-28
2024,2,29,60,0.3425116,0.015225247,0.0,0.0009536743,0.45437622,17.229652,2023,2023-2024,2001-02-28
2024,2,29,60,0.3425116,0.015225247,0.0,0.0,0.37234497,17.53788,2023,2023-2024,2001-02-28
2024,2,29,60,0.3425116,0.015225247,0.0,0.0,0.45437622,17.229652,2023,2023-2024,2001-02-28
2024,3,8,68,0.3664418,0.023020685,0.0,0.03385544,-0.6428528,18.402576,2023,2023-2024,2001-03-08
2024,3,8,68,0.3664418,0.023020685,0.0,0.03385544,-0.79519653,17.86995,2023,2023-2024,2001-03-08
2024,3,8,68,0.3664418,0.023020685,0.0,0.017166138,-0.6428528,18.402576,2023,2023-2024,2001-03-08
2024,3,8,68,0.3664418,0.023020685,0.0,0.017166138,-0.79519653,17.86995,2023,2023-2024,2001-03-08
2024,3,11,71,0.7867691,0.1192292,0.8328012693072335,0.0,3.1119995,19.131565,2023,2023-2024,2001-03-11
2024,3,11,71,0.7867691,0.1192292,0.8328012693072335,0.0,3.0065308,18.483257,2023,2023-2024,2001-03-11
2024,3,11,71,0.7867691,0.1192292,0.8328012693072335,0.0,3.1119995,19.131565,2023,2023-2024,2001-03-11
2024,3,11,71,0.7867691,0.1192292,0.8328012693072335,0.0,3.0065308,18.483257,2023,2023-2024,2001-03-11
2024,3,13,73,0.7879875,0.15488356,0.8089881762059223,0.034809113,-2.58255,19.477367,2023,2023-2024,2001-03-13
2024,3,13,73,0.7879875,0.15488356,0.8089881762059223,0.034809113,-2.4263,18.75782,2023,2023-2024,2001-03-13
2024,3,13,73,0.7879875,0.15488356,0.8089881762059223,0.035762787,-2.58255,19.477367,2023,2023-2024,2001-03-13
2024,3,13,73,0.7879875,0.15488356,0.8089881762059223,0.035762787,-2.4263,18.75782,2023,2023-2024,2001-03-13
2024,3,16,76,0.58706796,0.06178099,0.9962034927866363,0.005722046,-2.9328613,22.313023,2023,2023-2024,2001-03-16
2024,3,16,76,0.58706796,0.06178099,0.9962034927866363,0.005722046,-2.9875488,21.617222,2023,2023-2024,2001-03-16
2024,3,16,76,0.58706796,0.06178099,0.9962034927866363,0.008583069,-2.9328613,22.313023,2023,2023-2024,2001-03-16
2024,3,16,76,0.58706796,0.06178099,0.9962034927866363,0.008583069,-2.9875488,21.617222,2023,2023-2024,2001-03-16
2024,3,18,78,0.7780667,0.07470915,0.9170543879351837,0.0,-3.3948364,22.006989,2023,2023-2024,2001-03-18
2024,3,18,78,0.7780667,0.07470915,0.9170543879351837,0.0,-3.5003052,21.293926,2023,2023-2024,2001-03-18
2024,3,18,78,0.7780667,0.07470915,0.9170543879351837,0.0,-3.3948364,22.006989,2023,2023-2024,2001-03-18
2024,3,18,78,0.7780667,0.07470915,0.9170543879351837,0.0,-3.5003052,21.293926,2023,2023-2024,2001-03-18
2024,3,20,80,0.37698954,0.027315497,0.04411764705882353,0.0009536743,-0.81430054,22.107983,2023,2023-2024,2001-03-20
2024,3,20,80,0.37698954,0.027315497,0.04411764705882353,0.0009536743,-0.7088318,21.368504,2023,2023-2024,2001-03-20
2024,3,20,80,0.37698954,0.027315497,0.04411764705882353,0.0009536743,-0.81430054,22.107983,2023,2023-2024,2001-03-20
2024,3,20,80,0.37698954,0.027315497,0.04411764705882353,0.0009536743,-0.7088318,21.368504,2023,2023-2024,2001-03-20
2024,3,23,83,0.5476108,0.05760199,0.9702212781753315,0.045776367,-2.5729065,22.772026,2023,2023-2024,2001-03-23
2024,3,23,83,0.5476108,0.05760199,0.9702212781753315,0.045776367,-2.690094,21.869469,2023,2023-2024,2001-03-23
2024,3,23,83,0.5476108,0.05760199,0.9702212781753315,0.039100647,-2.5729065,22.772026,2023,2023-2024,2001-03-23
2024,3,23,83,0.5476108,0.05760199,0.9702212781753315,0.039100647,-2.690094,21.869469,2023,2023-2024,2001-03-23
2024,3,25,85,0.74956936,0.06752759,0.9083741111705788,0.0,-5.8425293,22.50967,2023,2023-2024,2001-03-25
2024,3,25,85,0.74956936,0.06752759,0.9083741111705788,0.0,-5.809326,21.506405,2023,2023-2024,2001-03-25
2024,3,25,85,0.74956936,0.06752759,0.9083741111705788,0.00047683716,-5.8425293,22.50967,2023,2023-2024,2001-03-25
2024,3,25,85,0.74956936,0.06752759,0.9083741111705788,0.00047683716,-5.809326,21.506405,2023,2023-2024,2001-03-25
2024,3,26,86,0.6091068,0.11179927,0.9157835788748169,0.005722046,-4.8312073,22.561932,2023,2023-2024,2001-03-26
2024,3,26,86,0.6091068,0.11179927,0.9157835788748169,0.005722046,-4.733551,21.545982,2023,2023-2024,2001-03-26
2024,3,26,86,0.6091068,0.11179927,0.9157835788748169,0.01335144,-4.8312073,22.561932,2023,2023-2024,2001-03-26
2024,3,26,86,0.6091068,0.11179927,0.9157835788748169,0.01335144,-4.733551,21.545982,2023,2023-2024,2001-03-26
2024,4,2,93,0.70049816,0.13840795,0.8304913966826849,0.0,-5.045044,24.473763,2023,2023-2024,2001-04-02
2024,4,2,93,0.70049816,0.13840795,0.8304913966826849,0.0,-5.107544,23.180294,2023,2023-2024,2001-04-02
2024,4,2,93,0.70049816,0.13840795,0.8304913966826849,0.0,-5.045044,24.473763,2023,2023-2024,2001-04-02
2024,4,2,93,0.70049816,0.13840795,0.8304913966826849,0.0,-5.107544,23.180294,2023,2023-2024,2001-04-02
2024,4,4,95,0.70389116,0.08966482,0.906537560324628,0.0,-5.1513977,24.494267,2023,2023-2024,2001-04-04
2024,4,4,95,0.70389116,0.08966482,0.906537560324628,0.0,-5.237335,23.092747,2023,2023-2024,2001-04-04
2024,4,4,95,0.70389116,0.08966482,0.906537560324628,0.0,-5.1513977,24.494267,2023,2023-2024,2001-04-04
2024,4,4,95,0.70389116,0.08966482,0.906537560324628,0.0,-5.237335,23.092747,2023,2023-2024,2001-04-04
2024,4,5,96,0.71083564,0.08353239,0.9340888229894796,0.0,-4.2165833,24.36533,2023,2023-2024,2001-04-05
2024,4,5,96,0.71083564,0.08353239,0.9340888229894796,0.0,-4.2790833,22.923851,2023,2023-2024,2001-04-05
2024,4,5,96,0.71083564,0.08353239,0.9340888229894796,0.0,-4.2165833,24.36533,2023,2023-2024,2001-04-05
2024,4,5,96,0.71083564,0.08353239,0.9340888229894796,0.0,-4.2790833,22.923851,2023,2023-2024,2001-04-05
2024,4,12,103,0.64876795,0.20767882,0.7644536652835408,0.0,6.0640564,22.192478,2023,2023-2024,2001-04-12
2024,4,12,103,0.64876795,0.20767882,0.7644536652835408,0.0,5.853119,20.235634,2023,2023-2024,2001-04-12
2024,4,12,103,0.64876795,0.20767882,0.7644536652835408,0.0,6.0640564,22.192478,2023,2023-2024,2001-04-12
2024,4,12,103,0.64876795,0.20767882,0.7644536652835408,0.0,5.853119,20.235634,2023,2023-2024,2001-04-12
2024,4,14,105,0.6699413,0.2580698,0.6830589662601712,0.0,7.5108643,19.628525,2023,2023-2024,2001-04-14
2024,4,14,105,0.6699413,0.2580698,0.6830589662601712,0.0,7.3077393,17.59262,2023,2023-2024,2001-04-14
2024,4,14,105,0.6699413,0.2580698,0.6830589662601712,0.0,7.5108643,19.628525,2023,2023-2024,2001-04-14
2024,4,14,105,0.6699413,0.2580698,0.6830589662601712,0.0,7.3077393,17.59262,2023,2023-2024,2001-04-14
2024,4,17,108,0.43941146,0.11809464,0.5375264270613108,0.0,-0.3911438,18.204689,2023,2023-2024,2001-04-17
2024,4,17,108,0.43941146,0.11809464,0.5375264270613108,0.0,-0.5317688,15.731621,2023,2023-2024,2001-04-17
2024,4,17,108,0.43941146,0.11809464,0.5375264270613108,0.0,-0.3911438,18.204689,2023,2023-2024,2001-04-17
2024,4,17,108,0.43941146,0.11809464,0.5375264270613108,0.0,-0.5317688,15.731621,2023,2023-2024,2001-04-17
2024,4,19,110,0.186364,0.25552592,0.2905508985942138,0.0,-1.2832336,18.21642,2023,2023-2024,2001-04-19
2024,4,19,110,0.186364,0.25552592,0.2905508985942138,0.0,-1.4316711,15.63282,2023,2023-2024,2001-04-19
2024,4,19,110,0.186364,0.25552592,0.2905508985942138,0.0,-1.2832336,18.21642,2023,2023-2024,2001-04-19
2024,4,19,110,0.186364,0.25552592,0.2905508985942138,0.0,-1.4316711,15.63282,2023,2023-2024,2001-04-19
2024,4,22,113,0.47835225,0.08703257,0.6810473073490033,0.0014305115,-2.5831604,18.497753,2023,2023-2024,2001-04-22
2024,4,22,113,0.47835225,0.08703257,0.6810473073490033,0.0014305115,-2.590973,15.597916,2023,2023-2024,2001-04-22
2024,4,22,113,0.47835225,0.08703257,0.6810473073490033,0.0014305115,-2.5831604,18.497753,2023,2023-2024,2001-04-22
2024,4,22,113,0.47835225,0.08703257,0.6810473073490033,0.0014305115,-2.590973,15.597916,2023,2023-2024,2001-04-22
2024,4,24,115,0.34368348,0.004865676,0.0,0.058174133,2.938202,19.896317,2023,2023-2024,2001-04-24
2024,4,24,115,0.34368348,0.004865676,0.0,0.058174133,2.9186707,16.554832,2023,2023-2024,2001-04-24
2024,4,24,115,0.34368348,0.004865676,0.0,0.036239624,2.938202,19.896317,2023,2023-2024,2001-04-24
2024,4,24,115,0.34368348,0.004865676,0.0,0.036239624,2.9186707,16.554832,2023,2023-2024,2001-04-24
2024,4,25,116,0.67880654,0.11332774,0.8942378724452106,0.0,4.270355,19.750786,2023,2023-2024,2001-04-25
2024,4,25,116,0.67880654,0.11332774,0.8942378724452106,0.0,4.2742615,16.335583,2023,2023-2024,2001-04-25
2024,4,25,116,0.67880654,0.11332774,0.8942378724452106,0.0,4.270355,19.750786,2023,2023-2024,2001-04-25
2024,4,25,116,0.67880654,0.11332774,0.8942378724452106,0.0,4.2742615,16.335583,2023,2023-2024,2001-04-25
2024,11,5,310,0.3590794,0.014717445,0.0,0.021457672,0.050933838,1.2217522,2024,2024-2025,2000-11-05
2024,11,5,310,0.3590794,0.014717445,0.0,0.021457672,0.13882446,1.4427185,2024,2024-2025,2000-11-05
2024,11,5,310,0.3590794,0.014717445,0.0,0.03194809,0.050933838,1.2217522,2024,2024-2025,2000-11-05
2024,11,5,310,0.3590794,0.014717445,0.0,0.03194809,0.13882446,1.4427185,2024,2024-2025,2000-11-05
2025,2,3,34,0.7200583,0.04684609,0.9844484802141082,0.00667572,-12.494812,7.883358,2024,2024-2025,2001-02-03
2025,2,3,34,0.7200583,0.04684609,0.9844484802141082,0.00667572,-12.514343,8.838367,2024,2024-2025,2001-02-03
2025,2,3,34,0.7200583,0.04684609,0.9844484802141082,0.005722046,-12.494812,7.883358,2024,2024-2025,2001-02-03
2025,2,3,34,0.7200583,0.04684609,0.9844484802141082,0.005722046,-12.514343,8.838367,2024,2024-2025,2001-02-03
2025,2,8,39,0.35867018,0.022109225,0.0,0.0038146973,-2.2983093,8.482838,2024,2024-2025,2001-02-08
2025,2,8,39,0.35867018,0.022109225,0.0,0.0038146973,-2.2240906,9.600258,2024,2024-2025,2001-02-08
2025,2,8,39,0.35867018,0.022109225,0.0,0.0023841858,-2.2983093,8.482838,2024,2024-2025,2001-02-08
2025,2,8,39,0.35867018,0.022109225,0.0,0.0023841858,-2.2240906,9.600258,2024,2024-2025,2001-02-08
2025,2,13,44,0.8657689,0.046655715,0.9877284196039453,0.0,-7.6321106,8.66642,2024,2024-2025,2001-02-13
2025,2,13,44,0.8657689,0.046655715,0.9877284196039453,0.0,-7.8215637,9.920025,2024,2024-2025,2001-02-13
2025,2,13,44,0.8657689,0.046655715,0.9877284196039453,0.0,-7.6321106,8.66642,2024,2024-2025,2001-02-13
2025,2,13,44,0.8657689,0.046655715,0.9877284196039453,0.0,-7.8215637,9.920025,2024,2024-2025,2001-02-13
2025,2,14,45,0.80452067,0.06394479,0.8995813900145271,0.022411346,-7.959442,8.484173,2024,2024-2025,2001-02-14
2025,2,14,45,0.80452067,0.06394479,0.8995813900145271,0.022411346,-8.180145,9.749031,2024,2024-2025,2001-02-14
2025,2,14,45,0.80452067,0.06394479,0.8995813900145271,0.024795532,-7.959442,8.484173,2024,2024-2025,2001-02-14
2025,2,14,45,0.80452067,0.06394479,0.8995813900145271,0.024795532,-8.180145,9.749031,2024,2024-2025,2001-02-14
2025,2,16,47,0.5721309,0.027123868,0.9995994392149009,0.03671646,-8.710114,8.709145,2024,2024-2025,2001-02-16
2025,2,16,47,0.5721309,0.027123868,0.9995994392149009,0.03671646,-8.999176,10.040188,2024,2024-2025,2001-02-16
2025,2,16,47,0.5721309,0.027123868,0.9995994392149009,0.034332275,-8.710114,8.709145,2024,2024-2025,2001-02-16
2025,2,16,47,0.5721309,0.027123868,0.9995994392149009,0.034332275,-8.999176,10.040188,2024,2024-2025,2001-02-16
2025,2,18,49,0.7093582,0.061963677,0.891435671955649,0.0,-5.535248,8.738899,2024,2024-2025,2001-02-18
2025,2,18,49,0.7093582,0.061963677,0.891435671955649,0.0,-5.6993103,10.127926,2024,2024-2025,2001-02-18
2025,2,18,49,0.7093582,0.061963677,0.891435671955649,0.0,-5.535248,8.738899,2024,2024-2025,2001-02-18
2025,2,18,49,0.7093582,0.061963677,0.891435671955649,0.0,-5.6993103,10.127926,2024,2024-2025,2001-02-18
2025,2,19,50,0.5483871,0.03300953,0.9920453506446009,0.005722046,-5.5871277,8.687019,2024,2024-2025,2001-02-19
2025,2,19,50,0.5483871,0.03300953,0.9920453506446009,0.005722046,-6.079315,10.160255,2024,2024-2025,2001-02-19
2025,2,19,50,0.5483871,0.03300953,0.9920453506446009,0.005722046,-5.5871277,8.687019,2024,2024-2025,2001-02-19
2025,2,19,50,0.5483871,0.03300953,0.9920453506446009,0.005722046,-6.079315,10.160255,2024,2024-2025,2001-02-19
2025,2,28,59,0.35897827,0.015780002,0.0,0.020980835,-0.94802856,7.0199013,2024,2024-2025,2001-02-28
2025,2,28,59,0.35897827,0.015780002,0.0,0.020980835,-0.6531067,8.251953,2024,2024-2025,2001-02-28
2025,2,28,59,0.35897827,0.015780002,0.0,0.021457672,-0.94802856,7.0199013,2024,2024-2025,2001-02-28
2025,2,28,59,0.35897827,0.015780002,0.0,0.021457672,-0.6531067,8.251953,2024,2024-2025,2001-02-28
2025,3,6,65,0.38100857,0.011192977,0.0,0.019073486,-1.1125183,7.844734,2024,2024-2025,2001-03-06
2025,3,6,65,0.38100857,0.011192977,0.0,0.019073486,-1.1984558,9.0518,2024,2024-2025,2001-03-06
2025,3,6,65,0.38100857,0.011192977,0.0,0.018119812,-1.1125183,7.844734,2024,2024-2025,2001-03-06
2025,3,6,65,0.38100857,0.011192977,0.0,0.018119812,-1.1984558,9.0518,2024,2024-2025,2001-03-06
2025,3,10,69,0.8016939,0.1145958,0.8985489140880262,0.0,-3.6455078,8.299541,2024,2024-2025,2001-03-10
2025,3,10,69,0.8016939,0.1145958,0.8985489140880262,0.0,-3.5439453,9.539032,2024,2024-2025,2001-03-10
2025,3,10,69,0.8016939,0.1145958,0.8985489140880262,0.0,-3.6455078,8.299541,2024,2024-2025,2001-03-10
2025,3,10,69,0.8016939,0.1145958,0.8985489140880262,0.0,-3.5439453,9.539032,2024,2024-2025,2001-03-10
2025,3,11,70,0.71363974,0.1068517,0.8893933022402324,0.0,-4.7427673,8.289623,2024,2024-2025,2001-03-11
2025,3,11,70,0.71363974,0.1068517,0.8893933022402324,0.0,-4.9673767,9.541035,2024,2024-2025,2001-03-11
2025,3,11,70,0.71363974,0.1068517,0.8893933022402324,0.0,-4.7427673,8.289623,2024,2024-2025,2001-03-11
2025,3,11,70,0.71363974,0.1068517,0.8893933022402324,0.0,-4.9673767,9.541035,2024,2024-2025,2001-03-11
2025,3,13,72,0.5422716,0.071412146,0.8775109674440084,0.0038146973,-5.509491,8.26807,2024,2024-2025,2001-03-13
2025,3,13,72,0.5422716,0.071412146,0.8775109674440084,0.0038146973,-5.775116,9.504414,2024,2024-2025,2001-03-13
2025,3,13,72,0.5422716,0.071412146,0.8775109674440084,0.0047683716,-5.509491,8.26807,2024,2024-2025,2001-03-13
2025,3,13,72,0.5422716,0.071412146,0.8775109674440084,0.0047683716,-5.775116,9.504414,2024,2024-2025,2001-03-13
2025,3,16,75,0.6154369,0.10253698,0.8299031476997578,0.0076293945,-4.9604797,8.250332,2024,2024-2025,2001-03-16
2025,3,16,75,0.6154369,0.10253698,0.8299031476997578,0.0076293945,-5.2085266,9.516048,2024,2024-2025,2001-03-16
2025,3,16,75,0.6154369,0.10253698,0.8299031476997578,0.0076293945,-4.9604797,8.250332,2024,2024-2025,2001-03-16
2025,3,16,75,0.6154369,0.10253698,0.8299031476997578,0.0076293945,-5.2085266,9.516048,2024,2024-2025,2001-03-16
2025,3,20,79,0.7042665,0.14723498,0.8380939223338975,0.0,-1.5003357,8.517265,2024,2024-2025,2001-03-20
2025,3,20,79,0.7042665,0.14723498,0.8380939223338975,0.0,-1.7347107,9.791946,2024,2024-2025,2001-03-20
2025,3,20,79,0.7042665,0.14723498,0.8380939223338975,0.0,-1.5003357,8.517265,2024,2024-2025,2001-03-20
2025,3,20,79,0.7042665,0.14723498,0.8380939223338975,0.0,-1.7347107,9.791946,2024,2024-2025,2001-03-20
2025,3,21,80,0.7476598,0.1356475,0.8227354529094181,0.0,-0.2427063,8.549976,2024,2024-2025,2001-03-21
2025,3,21,80,0.7476598,0.1356475,0.8227354529094181,0.0,-0.5161438,9.839153,2024,2024-2025,2001-03-21
2025,3,21,80,0.7476598,0.1356475,0.8227354529094181,0.0,-0.2427063,8.549976,2024,2024-2025,2001-03-21
2025,3,21,80,0.7476598,0.1356475,0.8227354529094181,0.0,-0.5161438,9.839153,2024,2024-2025,2001-03-21
2025,3,23,82,0.79401267,0.13880175,0.8389594005657925,0.0,4.675812,8.755016,2024,2024-2025,2001-03-23
2025,3,23,82,0.79401267,0.13880175,0.8389594005657925,0.0,4.445343,10.105801,2024,2024-2025,2001-03-23
2025,3,23,82,0.79401267,0.13880175,0.8389594005657925,0.0,4.675812,8.755016,2024,2024-2025,2001-03-23
2025,3,23,82,0.79401267,0.13880175,0.8389594005657925,0.0,4.445343,10.105801,2024,2024-2025,2001-03-23
2025,3,25,84,0.6502874,0.100233555,0.8894428152492668,0.13780594,4.116089,9.305191,2024,2024-2025,2001-03-25
2025,3,25,84,0.6502874,0.100233555,0.8894428152492668,0.13780594,3.8934326,10.580444,2024,2024-2025,2001-03-25
2025,3,25,84,0.6502874,0.100233555,0.8894428152492668,0.0705719,4.116089,9.305191,2024,2024-2025,2001-03-25
2025,3,25,84,0.6502874,0.100233555,0.8894428152492668,0.0705719,3.8934326,10.580444,2024,2024-2025,2001-03-25
2025,4,1,91,0.6017376,0.26640335,0.661439032998059,0.0,4.9081726,7.2024345,2024,2024-2025,2001-04-01
2025,4,1,91,0.6017376,0.26640335,0.661439032998059,0.0,4.8105164,8.184242,2024,2024-2025,2001-04-01
2025,4,1,91,0.6017376,0.26640335,0.661439032998059,0.0,4.9081726,7.2024345,2024,2024-2025,2001-04-01
2025,4,1,91,0.6017376,0.26640335,0.661439032998059,0.0,4.8105164,8.184242,2024,2024-2025,2001-04-01
2025,4,2,92,0.08197519,0.078494504,0.01126126126126126,0.0,7.092499,6.6415787,2024,2024-2025,2001-04-02
2025,4,2,92,0.08197519,0.078494504,0.01126126126126126,0.0,6.908905,7.590008,2024,2024-2025,2001-04-02
2025,4,2,92,0.08197519,0.078494504,0.01126126126126126,0.0,7.092499,6.6415787,2024,2024-2025,2001-04-02
2025,4,2,92,0.08197519,0.078494504,0.01126126126126126,0.0,6.908905,7.590008,2024,2024-2025,2001-04-02
2025,4,5,95,0.27272728,0.46041673,0.43012553130356385,0.00047683716,0.12319946,5.745983,2024,2024-2025,2001-04-05
2025,4,5,95,0.27272728,0.46041673,0.43012553130356385,0.00047683716,-0.06430054,6.577301,2024,2024-2025,2001-04-05
2025,4,5,95,0.27272728,0.46041673,0.43012553130356385,0.00047683716,0.12319946,5.745983,2024,2024-2025,2001-04-05
2025,4,5,95,0.27272728,0.46041673,0.43012553130356385,0.00047683716,-0.06430054,6.577301,2024,2024-2025,2001-04-05
2025,4,7,97,0.49022803,0.3583071,0.5408101498753057,0.020980835,2.8659973,5.612564,2024,2024-2025,2001-04-07
2025,4,7,97,0.49022803,0.3583071,0.5408101498753057,0.020980835,2.6824036,6.4142227,2024,2024-2025,2001-04-07
2025,4,7,97,0.49022803,0.3583071,0.5408101498753057,0.026226044,2.8659973,5.612564,2024,2024-2025,2001-04-07
2025,4,7,97,0.49022803,0.3583071,0.5408101498753057,0.026226044,2.6824036,6.4142227,2024,2024-2025,2001-04-07
2025,4,11,101,0.22284123,0.19786361,0.2875490545843739,0.084877014,-1.7706604,5.1033974,2024,2024-2025,2001-04-11
2025,4,11,101,0.22284123,0.19786361,0.2875490545843739,0.084877014,-1.8097229,5.827141,2024,2024-2025,2001-04-11
2025,4,11,101,0.22284123,0.19786361,0.2875490545843739,0.071525574,-1.7706604,5.1033974,2024,2024-2025,2001-04-11
2025,4,11,101,0.22284123,0.19786361,0.2875490545843739,0.071525574,-1.8097229,5.827141,2024,2024-2025,2001-04-11
2025,4,12,102,0.3637452,0.02310042,0.0,0.061035156,-0.11898804,5.4940224,2024,2024-2025,2001-04-12
2025,4,12,102,0.3637452,0.02310042,0.0,0.061035156,-0.23617554,6.2469482,2024,2024-2025,2001-04-12
2025,4,12,102,0.3637452,0.02310042,0.0,0.06723404,-0.11898804,5.4940224,2024,2024-2025,2001-04-12
2025,4,12,102,0.3637452,0.02310042,0.0,0.06723404,-0.23617554,6.2469482,2024,2024-2025,2001-04-12
2025,4,15,105,0.33839732,0.34077635,0.46283100625902746,0.0042915344,4.108307,3.940773,2024,2024-2025,2001-04-15
2025,4,15,105,0.33839732,0.34077635,0.46283100625902746,0.0042915344,3.8973694,4.4472694,2024,2024-2025,2001-04-15
2025,4,15,105,0.33839732,0.34077635,0.46283100625902746,0.01001358,4.108307,3.940773,2024,2024-2025,2001-04-15
2025,4,15,105,0.33839732,0.34077635,0.46283100625902746,0.01001358,3.8973694,4.4472694,2024,2024-2025,2001-04-15
2025,4,17,107,-0.1605112,0.3767433,0.307243259850987,0.0,12.392609,1.6461372,2024,2024-2025,2001-04-17
2025,4,17,107,-0.1605112,0.3767433,0.307243259850987,0.0,12.220734,1.9124031,2024,2024-2025,2001-04-17
2025,4,17,107,-0.1605112,0.3767433,0.307243259850987,0.0,12.392609,1.6461372,2024,2024-2025,2001-04-17
2025,4,17,107,-0.1605112,0.3767433,0.307243259850987,0.0,12.220734,1.9124031,2024,2024-2025,2001-04-17
2025,4,20,110,-0.2906109,0.2523213,0.25494454024823826,0.0,5.85553,1.9097328,2024,2024-2025,2001-04-20
2025,4,20,110,-0.2906109,0.2523213,0.25494454024823826,0.0,5.7891235,2.109146,2024,2024-2025,2001-04-20
2025,4,20,110,-0.2906109,0.2523213,0.25494454024823826,0.0,5.85553,1.9097328,2024,2024-2025,2001-04-20
2025,4,20,110,-0.2906109,0.2523213,0.25494454024823826,0.0,5.7891235,2.109146,2024,2024-2025,2001-04-20
2025,4,21,111,-0.2932761,0.33467665,0.3033201462266513,0.0,2.1038513,2.0935059,2024,2024-2025,2001-04-21
2025,4,21,111,-0.2932761,0.33467665,0.3033201462266513,0.0,2.0101013,2.3983955,2024,2024-2025,2001-04-21
2025,4,21,111,-0.2932761,0.33467665,0.3033201462266513,0.0,2.1038513,2.0935059,2024,2024-2025,2001-04-21
2025,4,21,111,-0.2932761,0.33467665,0.3033201462266513,0.0,2.0101013,2.3983955,2024,2024-2025,2001-04-21
2025,4,24,114,-0.1701357,0.16319928,0.14001623376623376,0.13160706,3.3674011,0.7419586,2024,2024-2025,2001-04-24
2025,4,24,114,-0.1701357,0.16319928,0.14001623376623376,0.13160706,3.3049011,0.8741379,2024,2024-2025,2001-04-24
2025,4,24,114,-0.1701357,0.16319928,0.14001623376623376,0.076293945,3.3674011,0.7419586,2024,2024-2025,2001-04-24
2025,4,24,114,-0.1701357,0.16319928,0.14001623376623376,0.076293945,3.3049011,0.8741379,2024,2024-2025,2001-04-24
2025,4,27,117,-0.16872428,0.1628487,0.15435115309515013,0.009536743,4.403351,1.1187553,2024,2024-2025,2001-04-27
2025,4,27,117,-0.16872428,0.1628487,0.15435115309515013,0.009536743,4.2588196,1.3666153,2024,2024-2025,2001-04-27
2025,4,27,117,-0.16872428,0.1628487,0.15435115309515013,0.0104904175,4.403351,1.1187553,2024,2024-2025,2001-04-27
2025,4,27,117,-0.16872428,0.1628487,0.15435115309515013,0.0104904175,4.2588196,1.3666153,2024,2024-2025,2001-04-27
2025,4,29,119,-0.10445429,0.33507374,0.290076184035168,0.0,2.3981018,0.43525696,2024,2024-2025,2001-04-29
2025,4,29,119,-0.10445429,0.33507374,0.290076184035168,0.0,2.4566956,0.43449402,2024,2024-2025,2001-04-29
2025,4,29,119,-0.10445429,0.33507374,0.290076184035168,0.0,2.3981018,0.43525696,2024,2024-2025,2001-04-29
2025,4,29,119,-0.10445429,0.33507374,0.290076184035168,0.0,2.4566956,0.43449402,2024,2024-2025,2001-04-29
2025,11,10,314,0.73333335,0.19341224,0.9109290438965725,0.0,-4.669647,0.42657852,2025,2025-2026,2000-11-10
2025,11,10,314,0.73333335,0.19341224,0.9109290438965725,0.0,-4.763397,0.42266846,2025,2025-2026,2000-11-10
2025,11,10,314,0.73333335,0.19341224,0.9109290438965725,0.0,-4.669647,0.42657852,2025,2025-2026,2000-11-10
2025,11,10,314,0.73333335,0.19341224,0.9109290438965725,0.0,-4.763397,0.42266846,2025,2025-2026,2000-11-10
2026,1,29,29,0.55205417,0.08446708,0.7385082393755421,0.0019073486,-18.398834,10.074234,2025,2025-2026,2001-01-29
2026,1,29,29,0.55205417,0.08446708,0.7385082393755421,0.0019073486,-18.328522,9.659958,2025,2025-2026,2001-01-29
2026,1,29,29,0.55205417,0.08446708,0.7385082393755421,0.002861023,-18.398834,10.074234,2025,2025-2026,2001-01-29
2026,1,29,29,0.55205417,0.08446708,0.7385082393755421,0.002861023,-18.328522,9.659958,2025,2025-2026,2001-01-29
2026,2,4,35,0.5281239,0.07259163,0.8314587935997858,0.006198883,-12.549225,10.304642,2025,2025-2026,2001-02-04
2026,2,4,35,0.5281239,0.07259163,0.8314587935997858,0.006198883,-12.4711,10.110092,2025,2025-2026,2001-02-04
2026,2,4,35,0.5281239,0.07259163,0.8314587935997858,0.0076293945,-12.549225,10.304642,2025,2025-2026,2001-02-04
2026,2,4,35,0.5281239,0.07259163,0.8314587935997858,0.0076293945,-12.4711,10.110092,2025,2025-2026,2001-02-04
